sample_id,station_id,latitude,longitude,level_code,tara_nitrate_level,ebi_nitrate_level,darwin_nitrate_level,nitrate_level,tara_temperature,ebi_temperature,temperature,tara_salinity_level,ebi_salinity_level,salinity_level,tara_oxygen_level,ebi_oxygen_level,darwin_oxygen_level,oxygen_level,darwin_alkalinity
TARA_G100010256,TARA_122,-8.9676,-139.3566,DCM,7.421600,,,7.421600,26.209400,,26.209400,35.852000,,35.852000,178.464400,,,178.464400,
TARA_G100010491,TARA_122,-8.9729,-139.2393,MES,12.650500,,,12.650500,15.400500,,15.400500,35.219600,,35.219600,102.771600,,,102.771600,
TARA_G100010518,TARA_123,-8.9075,-140.2765,SRF,5.050600,,5.194036,5.050600,26.615300,,26.615300,35.523200,,35.523200,190.389400,,202.110460,190.389400,1993.451200
TARA_G100010530,TARA_124,-9.0660,-140.6281,SRF,0.000000,,5.191730,5.191730,0.000000,,,0.000000,,,0.000000,,203.858730,203.858730,1990.720500
TARA_G100010629,TARA_125,-8.8940,-142.6310,SRF,6.064300,,5.219904,6.064300,26.857600,,26.857600,35.589300,,35.589300,187.908400,,203.374240,187.908400,1990.160000
TARA_G100010653,TARA_124,-9.1463,-140.5150,SRF,6.966400,,5.191730,6.966400,26.571300,,26.571300,35.575800,,35.575800,189.611600,,203.858730,189.611600,1990.720500
TARA_G100010665,TARA_124,-9.1508,-140.4969,SRF,4.878600,,5.198631,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.994060,190.695900,1990.756500
TARA_G100010753,TARA_124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_G100010755,TARA_124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_G100016896,TARA_209,64.7534,-53.0893,SRF,2.848800,,11.479458,2.848800,2.386300,,2.386300,32.815500,,32.815500,321.214900,,314.742980,321.214900,2199.857400
TARA_G100016902,TARA_209,64.7534,-53.0893,SRF,2.848800,,11.479458,2.848800,2.386300,,2.386300,32.815500,,32.815500,321.214900,,314.742980,321.214900,2199.857400
TARA_G100016916,TARA_209,64.7000,-52.9960,MES,9.379100,,,9.379100,4.264300,,4.264300,34.816900,,34.816900,271.875400,,,271.875400,
TARA_G100016944,TARA_210,61.5214,-55.9973,SRF,9.200400,,12.032360,9.200400,5.081000,,5.081000,34.295100,,34.295100,294.211400,,311.197000,294.211400,2204.988000
TARA_G100017823,TARA_208,69.1186,-51.6096,SRF,1.679100,,0.000000,1.679100,3.211500,,3.211500,33.151300,,33.151300,303.026800,,0.000000,303.026800,0.000000
TARA_G100018027,TARA_188,78.2943,91.7398,SRF,0.000000,,13.791991,13.791991,-1.610800,,-1.610800,33.099700,,33.099700,394.748800,,364.418730,394.748800,2170.399400
TARA_G100018063,TARA_189,77.9028,117.1545,SRF,0.000000,,13.522399,13.522399,-0.306070,,-0.306070,31.480900,,31.480900,371.327300,,377.849100,371.327300,2166.962400
TARA_G100018083,TARA_189,77.9378,116.8100,SRF,0.000000,,13.566083,13.566083,0.981520,,0.981520,31.170100,,31.170100,348.315500,,377.713600,348.315500,2167.096000
TARA_G100018154,TARA_189,77.9163,116.9476,SRF,0.000000,,13.566083,13.566083,-0.709730,,-0.709730,31.842300,,31.842300,372.336500,,377.713600,372.336500,2167.096000
TARA_G100018216,TARA_193,71.0704,174.9917,SRF,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_G100018219,TARA_196,71.8895,-154.9101,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_G100018220,TARA_196,71.8895,-154.9101,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_G100018231,TARA_196,71.9199,-154.9339,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_G100018255,TARA_193,71.0704,174.9916,SRF,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_G100018263,TARA_193,71.1493,174.8171,SRF,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_G100018294,TARA_196,71.8912,-154.9078,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_G100018353,TARA_178,77.3047,73.2462,SRF,0.000000,,14.540370,14.540370,1.496400,,1.496400,34.475200,,34.475200,347.473700,,363.899780,347.473700,2180.143000
TARA_G100018876,TARA_173,78.9354,79.0604,DCM,6.088300,,15.213918,6.088300,-1.302200,,-1.302200,34.591900,,34.591900,352.038400,,361.833400,352.038400,2179.390600
TARA_G100018931,TARA_173,78.9319,79.0846,DCM,6.088300,,15.213918,6.088300,-1.302200,,-1.302200,34.591900,,34.591900,352.038400,,361.833400,352.038400,2179.390600
TARA_G100019217,TARA_163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_G100019247,TARA_163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_G100019249,TARA_163,76.1287,1.3611,SRF,0.000000,,13.034382,13.034382,0.000000,,,0.000000,,,0.000000,,362.852940,362.852940,2201.505900
TARA_G100019290,TARA_168,72.5977,44.1348,SRF,-4.425900,,12.623917,-4.425900,7.228700,,7.228700,35.088300,,35.088300,299.539300,,325.573550,299.539300,2160.924000
TARA_G100019485,TARA_155,54.4079,-16.5764,SRF,4.538000,,14.564538,4.538000,11.103700,,11.103700,35.508200,,35.508200,260.995000,,280.823970,260.995000,2150.127000
TARA_G100019513,TARA_158,67.1410,0.2355,SRF,4.944700,,13.366856,4.944700,6.843200,,6.843200,35.328700,,35.328700,313.130600,,301.131560,313.130600,2194.130400
TARA_G100019518,TARA_158,67.1610,0.3964,DCM,2.454800,,13.837697,2.454800,6.975400,,6.975400,35.308100,,35.308100,319.997900,,307.236800,319.997900,2197.793000
TARA_G100019527,TARA_158,67.1853,0.5075,DCM,2.454800,,13.986995,2.454800,6.975400,,6.975400,35.308100,,35.308100,319.997900,,305.018300,319.997900,2195.140000
TARA_G100019552,TARA_158,67.1188,0.3271,SRF,4.914600,,13.366856,4.914600,7.839000,,7.839000,35.279200,,35.279200,315.473400,,301.131560,315.473400,2194.130400
TARA_G100019560,TARA_158,67.1188,0.3271,SRF,4.914600,,13.366856,4.914600,7.839000,,7.839000,35.279200,,35.279200,315.473400,,301.131560,315.473400,2194.130400
TARA_G100019628,TARA_206,70.9433,-53.5127,MES,12.574000,,,12.574000,2.809100,,2.809100,34.744600,,34.744600,215.369700,,,215.369700,
TARA_G100019630,TARA_206,70.9433,-53.5127,MES,12.574000,,,12.574000,2.809100,,2.809100,34.744600,,34.744600,215.369700,,,215.369700,
TARA_G100019654,TARA_206,70.9372,-53.5195,SRF,2.987200,,7.599552,2.987200,1.412700,,1.412700,32.214700,,32.214700,327.994700,,344.497070,327.994700,2174.773400
TARA_G100019677,TARA_206,70.9372,-53.5195,SRF,2.987200,,7.599552,2.987200,1.412700,,1.412700,32.214700,,32.214700,327.994700,,344.497070,327.994700,2174.773400
TARA_G100019784,TARA_201,74.3050,-85.6552,MES,3.102000,,,3.102000,-0.565620,,-0.565620,32.879800,,32.879800,286.773100,,,286.773100,
TARA_G100019820,TARA_201,74.3253,-85.9172,SRF,1.581400,,10.157342,1.581400,-1.624300,,-1.624300,30.854900,,30.854900,374.530300,,385.374880,374.530300,2176.284200
TARA_K100000085,TARA_058,-17.3066,42.2853,DCM,0.820270,,,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,,180.299600,
TARA_N000000005,TARA_037,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_N000000081,TARA_041,14.6067,69.9775,SRF,-0.887120,,13.950170,-0.887120,29.086800,,29.086800,36.195100,,36.195100,187.700400,,198.948650,187.700400,1927.399700
TARA_N000000306,TARA_036,20.8222,63.5133,DCM,0.290250,,14.505992,0.290250,24.998400,,24.998400,36.695500,,36.695500,192.992700,,210.469010,192.992700,1905.529900
TARA_N000000331,TARA_034,18.4417,39.8567,DCM,-0.392680,,19.367791,-0.392680,27.671300,,27.671300,38.815900,,38.815900,183.759200,,191.851750,183.759200,1990.571700
TARA_N000000400,TARA_058,-17.2855,42.2866,DCM,0.820270,,11.530273,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,212.838130,180.299600,1964.360800
TARA_N000000511,TARA_064,-29.5333,37.9117,DCM,-0.342970,,12.088309,-0.342970,22.234800,,22.234800,35.500600,,35.500600,208.144400,,223.785250,208.144400,1972.431200
TARA_N000000537,TARA_064,-29.5018,37.9887,SRF,0.000000,,12.021952,12.021952,22.173500,,22.173500,35.501800,,35.501800,209.574500,,223.520480,209.574500,1972.040300
TARA_N000000658,TARA_070,-20.4075,-3.1641,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_N000000704,TARA_068,-31.0270,4.6802,DCM,0.000000,,13.341141,13.341141,16.786700,,16.786700,35.856300,,35.856300,232.106800,,246.083240,232.106800,1977.899000
TARA_N000000814,TARA_072,-8.7296,-17.9604,DCM,0.190990,,,0.190990,23.819200,,23.819200,36.858600,,36.858600,196.488500,,,196.488500,
TARA_N000000875,TARA_076,-21.0716,-35.3964,DCM,0.950210,,,0.950210,22.211100,,22.211100,37.043000,,37.043000,204.371300,,,204.371300,
TARA_N000000922,TARA_078,-30.1367,-43.2899,SRF,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_N000000943,TARA_065,-35.2351,26.3022,SRF,0.000000,,12.802575,12.802575,21.814200,,21.814200,0.000000,,,206.444100,,228.414050,206.444100,1973.179300
TARA_N000000970,TARA_065,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_N000000974,TARA_065,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_N000001013,TARA_085,-62.0385,-49.5290,SRF,27.541100,,27.681724,27.541100,0.668250,,0.668250,34.521500,,34.521500,343.733300,,365.500600,343.733300,2343.572300
TARA_N000001410,TARA_082,-47.1966,-58.2349,SRF,15.864300,,15.085438,15.864300,7.322600,,7.322600,34.209700,,34.209700,304.849000,,300.995570,304.849000,2267.046600
TARA_N000001663,TARA_102,-5.2537,-85.2221,SRF,10.958600,,6.780498,10.958600,24.711900,,24.711900,34.910000,,34.910000,206.609400,,214.054870,206.609400,2086.256300
TARA_N000001680,TARA_102,-5.2692,-85.2121,DCM,14.209800,,16.996540,14.209800,21.440500,,21.440500,35.042900,,35.042900,131.412500,,153.945950,131.412500,2138.199000
TARA_N000001735,TARA_109,2.0399,-84.5599,SRF,0.724910,,5.471205,0.724910,27.884500,,27.884500,33.331600,,33.331600,199.702600,,209.932920,199.702600,1967.705100
TARA_N000001845,TARA_111,-16.9741,-100.6683,DCM,2.330800,,,2.330800,20.046900,,20.046900,35.876400,,35.876400,210.814200,,,210.814200,
TARA_N000001985,TARA_123,-8.9109,-140.2845,MIX,5.252900,,,5.252900,26.518300,,26.518300,35.527700,,35.527700,184.457600,,,184.457600,
TARA_N000002053,TARA_124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_N000002217,TARA_124,-9.1504,-140.5216,SRF,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_N000003023,TARA_138,6.3199,-102.9600,SRF,0.414000,,2.672438,0.414000,26.659500,,26.659500,33.581500,,33.581500,196.450800,,206.380480,196.450800,1926.605700
TARA_N010000033,TARA_189,77.9668,116.6556,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_N010000123,TARA_196,71.8895,-154.9101,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_N010000172,TARA_201,74.3207,-85.7363,DCM,3.232800,,11.917982,3.232800,-0.797810,,-0.797810,31.794400,,31.794400,353.295100,,377.053500,353.295100,2179.312300
TARA_N010000228,TARA_205,72.4376,-71.8843,SRF,1.038000,,8.516761,1.038000,-0.360370,,-0.360370,32.184600,,32.184600,350.177300,,365.830320,350.177300,2175.880100
TARA_N010000297,TARA_208,69.1136,-51.5086,SRF,1.679100,,0.000000,1.679100,3.211500,,3.211500,33.151300,,33.151300,303.026800,,0.000000,303.026800,0.000000
TARA_N010000524,TARA_168,72.5199,44.0552,MIX,-4.708300,,12.652902,-4.708300,7.634700,,7.634700,35.087700,,35.087700,299.063900,,326.342600,299.063900,2161.320600
TARA_N010000529,TARA_168,72.5199,44.0552,MIX,-4.708300,,12.652902,-4.708300,7.634700,,7.634700,35.087700,,35.087700,299.063900,,326.342600,299.063900,2161.320600
TARA_N010000566,TARA_173,78.9354,79.3763,SRF,3.742000,,14.955015,3.742000,-0.421500,,-0.421500,33.688200,,33.688200,390.279500,,368.370200,390.279500,2178.135500
TARA_N010000587,TARA_155,54.5305,-16.9377,SRF,1.833000,,14.679750,1.833000,11.002500,,11.002500,35.464800,,35.464800,266.815300,,281.705700,266.815300,2153.641000
TARA_N010000870,TARA_178,77.1604,73.2057,SRF,0.000000,,14.540370,14.540370,0.890890,,0.890890,34.026800,,34.026800,352.713200,,363.899780,352.713200,2180.143000
TARA_P000000152,TARA_052,-16.9539,54.0073,SRF,0.531700,,11.929736,0.531700,27.910800,,27.910800,34.667300,,34.667300,191.167100,,203.077470,191.167100,1961.221400
TARA_P000000247,TARA_068,-31.0616,4.6617,DCM,1.566600,,13.311264,1.566600,16.754000,,16.754000,35.853200,,35.853200,233.734500,,246.366200,233.734500,1977.768800
TARA_P000000476,TARA_123,-8.9075,-140.2765,SRF,5.050600,,5.194036,5.050600,26.615300,,26.615300,35.523200,,35.523200,190.389400,,202.110460,190.389400,1993.451200
TARA_P000000695,TARA_124,-9.0660,-140.6281,SRF,0.000000,,5.191730,5.191730,0.000000,,,0.000000,,,0.000000,,203.858730,203.858730,1990.720500
TARA_P100000260,TARA_045,0.0046,71.6440,SRF,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_P100000321,TARA_078,-30.1872,-43.2834,SRF,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_P100000508,TARA_042,6.0019,73.8949,SRF,-1.780900,,14.227695,-1.780900,29.978200,,29.978200,34.724900,,34.724900,188.904600,,196.882920,188.904600,1928.635600
TARA_P100000552,TARA_039,18.5714,66.5305,SRF,-0.860450,,14.196328,-0.860450,26.801500,,26.801500,36.457000,,36.457000,194.021100,,205.054870,194.021100,1905.315100
TARA_P100000713,TARA_067,-32.2315,17.7083,SRF,0.910270,,13.116124,0.910270,12.830200,,12.830200,35.009600,,35.009600,248.259100,,253.205000,248.259100,2012.607800
TARA_P100000831,TARA_064,-29.5018,37.9887,SRF,0.000000,,12.021952,12.021952,22.173500,,22.173500,35.501800,,35.501800,209.574500,,223.520480,209.574500,1972.040300
TARA_P100000961,TARA_072,-8.8118,-17.9126,SRF,0.159230,,13.395498,0.159230,25.062100,,25.062100,36.592400,,36.592400,199.946000,,210.890730,199.946000,1966.382300
TARA_P100001554,TARA_109,2.0218,-84.5652,DCM,5.101200,,14.341127,5.101200,25.529100,,25.529100,34.725800,,34.725800,199.104500,,164.501050,199.104500,2111.641000
TARA_P100001633,TARA_111,-16.9604,-100.6302,SRF,2.302100,,8.000546,2.302100,22.769300,,22.769300,36.140600,,36.140600,208.944600,,214.996340,208.944600,2052.246800
TARA_P100003484,TARA_201,74.3050,-85.6552,SRF,1.581400,,10.157342,1.581400,-1.624300,,-1.624300,30.854900,,30.854900,374.530300,,385.374880,374.530300,2176.284200
TARA_P100004236,TARA_163,76.0717,2.0866,SRF,0.000000,,13.014126,13.014126,0.000000,,,0.000000,,,0.000000,,361.112760,361.112760,2201.447000
TARA_P100004345,TARA_173,78.9354,79.3763,SRF,3.742000,,14.955015,3.742000,-0.421500,,-0.421500,33.688200,,33.688200,390.279500,,368.370200,390.279500,2178.135500
TARA_P100004379,TARA_175,79.2021,66.5055,ZZZ,11.534100,,15.406708,11.534100,1.089200,,1.089200,35.074700,,35.074700,289.394600,,356.307680,289.394600,2181.718800
TARA_P100004840,TARA_210,61.5224,-55.9892,SRF,0.000000,,12.032360,12.032360,0.000000,,,0.000000,,,0.000000,,311.197000,311.197000,2204.988000
TARA_R000000001,TARA_034,18.3967,39.8750,SRF,0.051463,,17.985404,0.051463,27.611000,,27.611000,38.829000,,38.829000,184.244500,,198.869860,184.244500,1982.632000
TARA_R000000077,TARA_045,0.0033,71.6428,SRF,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_R000000177,TARA_052,-16.9534,53.9601,DCM,0.531700,,,0.531700,27.051100,,27.051100,34.958700,,34.958700,192.391200,,,192.391200,
TARA_R000000384,TARA_064,-29.5019,37.9889,SRF,0.000000,,12.021952,12.021952,22.173500,,22.173500,35.501800,,35.501800,209.574500,,223.520480,209.574500,1972.040300
TARA_R000000388,TARA_062,-22.3368,40.3412,SRF,-0.342970,,11.755020,-0.342970,25.083400,,25.083400,35.491500,,35.491500,199.614300,,212.853600,199.614300,1967.207900
TARA_R000000450,TARA_068,-31.0270,4.6802,DCM,0.000000,,13.341141,13.341141,16.786700,,16.786700,35.856300,,35.856300,232.106800,,246.083240,232.106800,1977.899000
TARA_R000000529,TARA_076,-21.0292,-35.3498,DCM,0.512830,,,0.512830,22.178300,,22.178300,37.030600,,37.030600,203.754200,,,203.754200,
TARA_R000000556,TARA_076,-21.0292,-35.3498,DCM,0.512830,,,0.512830,22.178300,,22.178300,37.030600,,37.030600,203.754200,,,203.754200,
TARA_R000000803,TARA_085,-62.2231,-49.2139,DCM,30.052300,,,30.052300,0.474290,,0.474290,34.517000,,34.517000,345.485800,,,345.485800,
TARA_R000001006,TARA_066,-34.9449,17.9189,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_R000001042,TARA_109,1.9928,-84.5766,SRF,1.085500,,5.776020,1.085500,27.629400,,27.629400,33.539200,,33.539200,199.588800,,211.170720,199.588800,1985.589600
TARA_R000001055,TARA_111,-16.9601,-100.6335,SRF,2.302100,,8.000546,2.302100,22.769300,,22.769300,36.140600,,36.140600,208.944600,,214.996340,208.944600,2052.246800
TARA_R000001059,TARA_111,-16.9587,-100.6751,DCM,2.683500,,,2.683500,20.533600,,20.533600,35.911300,,35.911300,213.813300,,,213.813300,
TARA_R000001061,TARA_111,-16.9486,-100.6715,MES,18.913500,,,18.913500,12.748900,,12.748900,34.830900,,34.830900,54.316500,,,54.316500,
TARA_R000001072,TARA_111,-16.9601,-100.6335,SRF,2.302100,,8.000546,2.302100,22.769300,,22.769300,36.140600,,36.140600,208.944600,,214.996340,208.944600,2052.246800
TARA_R000001081,TARA_111,-16.9587,-100.6751,DCM,2.683500,,,2.683500,20.533600,,20.533600,35.911300,,35.911300,213.813300,,,213.813300,
TARA_R000001214,TARA_124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_R000001251,TARA_122,-8.9971,-139.1963,SRF,4.586500,,5.200557,4.586500,26.545200,,26.545200,35.533300,,35.533300,185.445100,,202.331470,185.445100,1993.485600
TARA_R000001255,TARA_122,-9.0063,-139.1394,DCM,6.352300,,,6.352300,26.316700,,26.316700,35.872300,,35.872300,179.889900,,,179.889900,
TARA_R000001279,TARA_122,-8.9729,-139.2393,MES,12.650500,,,12.650500,15.400500,,15.400500,35.219600,,35.219600,102.771600,,,102.771600,
TARA_R000001443,TARA_138,6.3332,-102.9432,SRF,0.353410,,2.672438,0.353410,26.684900,,26.684900,33.659100,,33.659100,197.046200,,206.380480,197.046200,1926.605700
TARA_R000001974,TARA_109,2.0299,-84.5546,DCM,4.635700,,11.658548,4.635700,26.490800,,26.490800,34.524900,,34.524900,201.216600,,181.594860,201.216600,2085.459700
TARA_R010000211,TARA_175,79.2021,66.5055,ZZZ,11.534100,,15.609505,11.534100,1.089200,,1.089200,35.074700,,35.074700,289.394600,,350.168670,289.394600,2184.241200
TARA_R010000249,TARA_194,73.3275,-168.8142,DCM,-0.748390,,11.243971,-0.748390,1.170200,,1.170200,30.805100,,30.805100,409.068900,,363.618530,409.068900,2158.791300
TARA_R010000299,TARA_196,71.8912,-154.9078,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_R010000349,TARA_173,78.9354,79.0604,DCM,6.088300,,15.213918,6.088300,-1.302200,,-1.302200,34.591900,,34.591900,352.038400,,361.833400,352.038400,2179.390600
TARA_R010000471,TARA_163,76.1020,2.0707,SRF,4.109900,,13.014126,4.109900,1.954600,,1.954600,35.058400,,35.058400,362.987600,,361.112760,362.987600,2201.447000
TARA_R010000544,TARA_158,67.1675,0.2177,MES,12.453000,,,12.453000,-0.120120,,-0.120120,35.065000,,35.065000,293.768000,,,293.768000,
TARA_R010000777,TARA_210,61.5209,-55.9973,SRF,9.200400,,12.032360,9.200400,5.081000,,5.081000,34.295100,,34.295100,294.211400,,311.197000,294.211400,2204.988000
TARA_R010000878,TARA_180,74.8024,76.1503,ZZZ,0.000000,,13.813420,13.813420,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,373.975770,315.549700,2165.644300
TARA_R010000949,TARA_188,78.2528,91.8537,DCM,0.000000,,13.797093,13.797093,-1.652100,,-1.652100,33.842700,,33.842700,366.412600,,364.520540,366.412600,2170.456300
TARA_R100000007,TARA_034,18.3967,39.8750,SRF,0.051463,,17.985404,0.051463,27.611000,,27.611000,38.829000,,38.829000,184.244500,,198.869860,184.244500,1982.632000
TARA_R100000228,TARA_052,-16.9570,53.9801,SRF,0.000000,,11.756601,11.756601,27.883700,,27.883700,34.730500,,34.730500,192.347700,,202.874510,192.347700,1961.899200
